Shear-Relative Angle,Low-Level Mean Flow-Relative Angle,Updraft Depth,Updraft Bottom Altitude,Updraft Top Altitude,Upraft Vertical Velocity,Circulation Classification,Updraft Radius,Updraft Normalized Radius
279.9875,7.048462,11,1,12,2.171032,3,78.44364,2.801559
114.837,201.8979,2.5,3,5.5,1.788947,2,103.5752,3.699114
153.5837,240.6447,5,3.5,8.5,2.575278,1,39.56776,1.413134
240.5814,327.6424,2,3.5,5.5,1.787692,2,48.44321,1.730115
93.17977,180.2407,1.5,3.5,5,1.74375,2,62.17805,2.220645
287.8474,14.90836,1.5,3.5,5,1.814167,1,55.92461,1.997308
272.3447,359.4056,2.5,5.5,8,1.933333,2,107.5328,3.840456
307.8956,34.95654,3.5,5,8.5,1.789143,1,58.64068,2.09431
125.2013,212.2623,4,7.5,11.5,2.2147,1,26.0516,0.9304144
290.3665,17.42746,1.5,11,12.5,1.84,2,106.4799,3.802852
70.60581,167.8396,13.5,0,13.5,2.829191,2,30.91876,0.8136516
249.8791,347.1128,12,0.5,12.5,2.385144,3,40.00557,1.052778
164.0749,261.3087,6,1,7,2.172284,2,35.96318,0.9463995
175.6952,272.929,4,1,5,2.625384,2,34.1998,0.8999948
252.8755,350.1093,5.5,1.5,7,1.837322,1,153.5303,4.04027
86.12425,183.358,6.5,2,8.5,1.882,3,110.9652,2.920137
255.7042,352.938,1.5,2,3.5,1.5275,1,161.2451,4.243293
198.3603,295.5941,2,3,5,1.708,4,47.41308,1.247713
184.299,281.5327,3,3.5,6.5,1.65375,2,19.1216,0.5031999
77.98786,175.2216,1.5,4.5,6,1.631667,2,109.6938,2.886679
98.5441,195.7779,1.5,7,8.5,1.9425,2,57.43134,1.511351
241.4021,338.6358,3,7,10,2.00037,1,79.97095,2.104499
257.9228,355.1565,4,7.5,11.5,2.000833,1,87.64221,2.306374
260.7769,358.0107,3,10.5,13.5,2.182174,3,24.02477,0.6322309
180.5655,277.7992,13,0.5,13.5,2.494992,2,42.18222,1.110059
100.4154,197.6492,1.5,0.5,2,1.6325,3,12.07316,0.3177149
24.81749,122.0513,5,0.5,5.5,2.577322,2,149.0484,3.922326
149.6467,246.8805,3,1,4,2.724105,NaN,5.555768,0.1462044
40.34979,137.5836,13,0,13,2.796221,1,40.36024,1.062111
15.03474,112.2685,4,1,5,2.2014,2,144.1257,3.792783
12.71899,109.9528,5.5,1,6.5,2.288855,2,131.5481,3.461793
195.1714,292.4052,6,1.5,7.5,1.892024,3,106.4051,2.800133
217.7565,314.9903,6.5,1.5,8,1.791855,1,98.87332,2.601929
214.9922,312.2259,2.5,2,4.5,1.716191,1,105.335,2.771975
4.524731,101.7585,2.5,2,4.5,1.898462,2,126.3672,3.325454
51.83424,149.068,2.5,2.5,5,1.60087,2,74.92957,1.971831
5.483105,102.7169,1.5,2.5,4,1.7125,2,110.6345,2.911435
43.30749,140.5413,3,3.5,6.5,1.52381,2,83.30991,2.192366
26.57825,123.812,1.5,3.5,5,1.639474,2,72.45795,1.906788
32.78793,130.0217,3.5,4.5,8,1.663448,2,83.78055,2.204751
148.0525,245.2863,14,0,14,2.468304,1,28.67541,0.754616
248.7289,345.9627,3.5,0,3.5,1.822143,2,27.11304,0.713501
93.44533,190.6791,13,0,13,3.180626,1,35.97846,0.9468017
39.05827,136.2921,3,0.5,3.5,1.590952,1,15.36314,0.404293
128.344,225.5778,8.5,0.5,9,2.007,3,95.71265,2.518754
52.96141,150.1952,7.5,1,8.5,2.99426,3,36.03204,0.9482115
316.4319,53.66571,1.5,1,2.5,1.590769,2,112.0293,2.94814
158.5199,255.7537,4,2,6,1.811136,1,115.1135,3.029303
292.6193,29.85309,2.5,2,4.5,1.873333,2,111.0856,2.923305
308.7464,45.98013,2,2,4,1.682,4,131.4419,3.458998
137.9079,235.1417,2,3.5,5.5,1.758276,3,104.9461,2.76174
182.9669,280.2006,1.5,3.5,5,1.583333,1,47.81864,1.258385
198.9067,296.1404,4.5,3,7.5,1.817,1,28.96202,0.7621583
263.2168,0.450531,2,3.5,5.5,1.568889,1,40.45039,1.064484
151.1423,248.3761,6,2.5,8.5,1.756098,3,105.7724,2.783484
121.3446,218.5784,3.5,5.5,9,1.832115,2,54.20514,1.426451
163.0732,260.3069,4,5.5,9.5,1.859493,4,58.45756,1.538357
302.5448,39.77853,2,5.5,7.5,1.74,1,129.2167,3.400439
309.5582,46.79193,1.5,7.5,9,1.653,1,120.0103,3.158167
321.8481,59.08185,3,7.5,10.5,1.66925,1,126.4476,3.327569
145.5948,242.8286,3.5,9,12.5,1.849565,1,70.41741,1.85309
80.39611,200.4145,13.5,0,13.5,4.133218,1,24.2205,0.7568908
231.9779,351.9963,2.5,1,3.5,3.450606,2,69.49921,2.17185
243.7621,3.780457,2.5,1,3.5,3.929142,2,88.5105,2.765953
236.9269,356.9453,3.5,1.5,5,3.697143,2,98.34655,3.07333
231.6062,351.6246,2,3,5,3.32625,2,77.59423,2.42482
248.86,8.878387,1.5,3,4.5,2.955455,2,100.9066,3.153332
81.10276,201.1211,3.5,4,7.5,3.357391,2,62.49246,1.952889
244.5403,4.558716,1.5,4,5.5,3.086923,2,108.4616,3.389426
143.1795,263.1979,2,6.5,8.5,4.596666,2,15.28317,0.4775991
82.51485,202.5332,2.5,10.5,13,3.581282,2,47.4907,1.484084
142.0508,287.5039,6.5,0,6.5,3.845301,2,79.34734,2.479604
132.741,278.1941,11.5,0,11.5,4.068485,3,15.92381,0.4976189
24.3688,169.822,4,0.5,4.5,4.350921,NaN,10.2359,0.3198719
152.6001,298.0533,2,1.5,3.5,3.099524,2,89.29157,2.790362
63.92813,209.3813,10.5,1.5,12,3.430401,2,26.25607,0.8205022
306.7933,92.24643,5.5,1.5,7,3.944523,2,35.76077,1.117524
347.472,132.9251,11,3,14,5.170556,1,28.66952,0.8959224
39.10944,184.5626,2.5,4.5,7,3.177857,2,22.84429,0.713884
259.1486,44.60168,2,5.5,7.5,3.71,1,25.29822,0.7905694
172.1154,317.5686,4,7,11,3.665588,2,20.37723,0.6367884
198.5328,343.986,3.5,9,12.5,5.047857,NaN,10.81442,0.3379505
42.97069,184.768,12,1.5,13.5,3.840497,2,16.65342,0.2449033
5.995972,147.7933,4.5,1.5,6,3.225,2,110.4048,1.6236
178.7488,320.5461,9.5,1,10.5,2.728901,4,60.91697,0.8958378
4.556007,146.3533,3.5,1.5,5,3.486087,2,14.68985,0.2160272
204.6005,346.3979,1.5,1.5,3,3.045,2,41.22837,0.6062996
201.7307,343.528,5,0,5,3.812473,2,81.15675,1.193482
288.0632,69.8605,5.5,2.5,8,2.795114,1,23.7568,0.3493647
39.5842,181.3815,7,1.5,8.5,2.855868,2,60.17337,0.8849025
210.4655,352.2628,5.5,3,8.5,2.993459,1,68.70616,1.010385
0.8400803,142.6374,4,3.5,7.5,2.544516,2,74.28646,1.092448
354.4216,136.2189,6,3.5,9.5,2.513529,2,99.11881,1.45763
254.1992,35.99652,5,3,8,3.038333,1,26.28215,0.3865023
51.38835,193.1857,5,4.5,9.5,2.868439,2,44.36741,0.6524619
328.2289,110.0262,2.5,5.5,8,2.94,2,43.98618,0.6468555
224.6956,6.492889,2.5,6.5,9,2.741795,1,30.08498,0.4424262
14.68343,156.4807,5,7,12,2.799236,2,64.66661,0.9509796
246.2909,28.08826,1.5,7,8.5,2.53,1,33.53477,0.4931585
14.84031,156.6376,3,7.5,10.5,3.049091,2,109.7057,1.613319
143.1613,284.9586,5,7.5,12.5,2.5452,2,25.87068,0.3804512
195.4411,337.2385,4,7.5,11.5,2.62837,1,49.80349,0.7324042
349.719,131.5163,3,7.5,10.5,2.664243,2,101.3376,1.490259
342.9081,124.7054,9,2,11,2.946807,2,56.59751,0.8323163
203.5109,345.3082,5.5,9,14.5,2.752773,1,11.5107,0.169275
24.84946,166.6468,2.5,8.5,11,2.729,2,51.07337,0.751079
119.5085,261.3058,1.5,10.5,12,2.558,2,16.32298,0.2400438
168.0186,309.8159,4,10.5,14.5,3.240476,2,36.67414,0.5393257
3.531235,145.3286,1.5,10.5,12,2.516,2,71.50982,1.051615
151.329,293.1263,5.5,0,5.5,3.725248,3,103.2432,1.518283
125.3019,267.0992,4,0.5,4.5,4.111198,NaN,10.57049,0.1554485
248.697,30.49429,3.5,1,4.5,2.557143,1,27.0139,0.3972632
12.53651,154.3338,11,3,14,3.183842,2,33.44618,0.4918556
295.8349,77.63223,3.5,3,6.5,2.650909,2,78.70728,1.15746
341.3881,123.1855,1.5,5.5,7,2.7225,2,107.4065,1.579507
350.0727,131.8701,9,6.5,15.5,2.980218,1,11.14924,0.1639594
329.6465,111.4438,2,7,9,2.652,2,109.5513,1.611048
315.708,97.50531,2,7,9,2.508,2,109.9752,1.617282
314.1432,95.94055,1.5,7.5,9,2.438571,2,98.43112,1.447516
96.13433,237.3041,5,0,5,4.774238,2,55.47186,0.8157626
215.598,356.7677,5,0,5,3.670209,2,24.55265,0.3610684
74.52184,215.6916,14,0.5,14.5,5.016179,2,11.75115,0.1728111
248.9633,30.13309,3.5,0.5,4,2.661442,2,67.60048,0.9941247
232.3628,13.53256,6,1,7,2.774136,2,98.24685,1.444807
88.14887,229.3186,4.5,1.5,6,2.552143,2,126.587,1.861573
223.8461,5.015869,2,1.5,3.5,2.60125,2,120.3337,1.769614
91.73614,232.9059,1.5,2,3.5,2.696666,2,17.99874,0.2646873
226.3063,7.476044,2,3,5,2.723334,2,87.40736,1.285402
248.2673,29.43704,5,5.5,10.5,3.02227,1,70.83099,1.041632
53.21442,194.3842,4,7.5,11.5,3.810316,2,33.20465,0.4883036
179.8959,321.0656,6.5,8,14.5,3.338948,NaN,8.233734,0.1210843
127.1178,268.2875,5,8.5,13.5,3.378594,2,21.40589,0.3147925
38.50534,179.6751,1.5,11.5,13,5.6525,NaN,10,0.1470588
299.8954,87.92191,9,0,9,2.507762,1,61.24281,0.8276055
26.23341,174.2599,2.5,1.5,4,2.165185,NaN,8.251445,0.111506
117.8757,265.9021,2.5,2,4.5,1.924444,2,12.29444,0.166141
173.7062,321.7326,3.5,2,5.5,1.763104,NaN,10.92241,0.1476001
188.2652,336.2917,1.5,2,3.5,1.626667,2,19.83862,0.2680894
198.4208,346.4473,3,2,5,2.018421,2,31.56702,0.4265814
200.2956,348.3221,13,2,15,2.321187,2,75.01853,1.013764
211.0665,359.0929,2.5,2,4.5,1.9205,4,118.0568,1.595363
221.5152,9.541626,4,2.5,6.5,1.805122,1,107.3483,1.450652
222.8887,10.9151,3.5,2.5,6,1.730909,1,119.0303,1.608517
180.6565,328.683,3.5,3,6.5,1.860968,2,21.71953,0.2935072
255.6876,43.71405,2,5,7,1.741177,2,131.6221,1.778677
261.6282,49.65469,1.5,6,7.5,1.813333,1,136.0254,1.838181
353.2365,141.2629,2.5,4.5,7,1.935333,1,56.74949,0.766885
189.099,337.1255,2,7.5,9.5,2.038462,1,87.70415,1.185191
257.2383,45.2648,3,7.5,10.5,1.719231,2,98.24274,1.327605
307.2189,95.24536,3.5,9,12.5,1.824504,1,96.48486,1.303849
85.58502,233.6115,4,0,4,1.904194,1,118.8322,1.60584
78.96043,226.9869,5,0,5,2.749701,2,41.40546,0.5595332
23.1947,171.2211,6.5,0,6.5,2.031097,3,58.84947,0.7952631
2.110008,150.1364,6.5,0,6.5,2.776609,2,27.98774,0.3782127
42.72864,190.7551,2,0.5,2.5,1.9675,1,31.2151,0.4218257
336.5572,124.5836,3.5,1,4.5,1.720714,2,42.48001,0.5740541
84.42831,232.4548,3,1.5,4.5,2.234848,2,59.72635,0.8071128
356.5729,144.5993,12.5,1,13.5,2.283688,2,83.03857,1.122143
47.31129,195.3377,1.5,2,3.5,1.902857,2,72.44912,0.9790422
1.071167,149.0976,3.5,2,5.5,1.766667,3,118.4798,1.601078
56.74887,204.7753,5.5,2.5,8,2.005912,2,82.6546,1.116954
18.41766,166.4441,4,3,7,1.846667,3,102.3326,1.382873
346.3852,134.4116,3.5,3.5,7,1.822632,3,130.0709,1.757715
359.9812,148.0076,1.5,4.5,6,1.82,2,130.384,1.761947
345.1099,133.1364,1.5,4.5,6,1.74,2,104.7166,1.415089
345.6382,133.6646,4,4.5,8.5,1.927368,2,116.5768,1.575362
81.20322,229.2297,15.5,1.5,17,2.951281,2,71.64911,0.9682312
49.45314,197.4796,2,5,7,1.833,4,66.52854,0.8990343
6.181656,154.2081,7.5,4,11.5,1.85516,2,119.1031,1.609502
310.2016,98.22803,2,6.5,8.5,2.068431,2,24.38354,0.3295073
61.59543,209.6219,1.5,8.5,10,1.946923,2,95.3811,1.288934
9.596275,157.6227,3.5,8.5,12,2.171999,2,48.13094,0.6504181
350.1546,138.181,2,8.5,10.5,1.765238,2,76.45258,1.033143
351.288,139.3145,1.5,8.5,10,1.691667,2,129.3657,1.748185
352.7849,140.8113,6.5,7.5,14,2.020437,2,123.0714,1.663127
72.16707,220.1935,2,9.5,11.5,1.9825,3,110.6206,1.494873
5.897766,153.9242,1.5,10,11.5,1.794444,2,59.42039,0.8029782
80.99117,229.0176,2.5,11.5,14,1.942941,2,95.96144,1.296776
176.7079,299.5217,18,0,18,3.290376,2,20.71155,1.294472
57.27029,180.0841,3,0.5,3.5,1.526957,1,153.0287,9.564295
340.5108,103.3246,2,0.5,2.5,2.88,NaN,9.182544,0.573909
235.2689,358.0827,10.5,0,10.5,2.954131,1,140.593,8.787065
236.1368,358.9506,6,0.5,6.5,3.175735,4,99.77144,6.235715
100.432,223.2458,2.5,1,3.5,2.588148,1,77.93085,4.870678
202.8858,325.6996,1.5,1,2.5,1.972778,2,88.56442,5.535276
213.9081,336.7219,1.5,1,2.5,2.200834,2,151.3807,9.461295
43.97852,166.7923,6.5,1,7.5,1.917815,1,142.5986,8.912414
246.2601,9.073883,2.5,1,3.5,3.733385,1,156.7925,9.799533
54.12471,176.9385,11,1.5,12.5,1.955749,3,98.85892,6.178682
223.2945,346.1082,2,1.5,3.5,2.27647,1,125.4744,7.842149
221.2385,344.0522,2.5,1,3.5,2.367647,4,117.0754,7.317212
144.8608,267.6746,1.5,2,3.5,1.475,2,43.6363,2.727269
184.9482,307.762,2,2.5,4.5,1.492727,2,51.23248,3.20203
60.7648,183.5786,2,3,5,1.512778,1,58.23284,3.639553
58.89423,181.708,2.5,3,5.5,1.653846,1,65.21542,4.075963
238.65,1.463776,7.5,0.5,8,4.111334,1,115.3118,7.206985
234.933,357.7468,1.5,3.5,5,1.517273,2,56.03596,3.502248
334.179,96.99286,3.5,3.5,7,1.576316,2,30.2179,1.888619
103.1666,225.9804,3,4,7,1.751406,1,48.7618,3.047612
70.36994,193.1837,1.5,7,8.5,1.557273,2,139.5357,8.720979
78.09522,200.909,2,7,9,1.639286,2,105.1204,6.570026
64.14711,186.9609,1.5,7,8.5,1.5085,2,115.2129,7.200809
231.7964,354.6102,2.5,7,9.5,2.423571,1,121.2482,7.578011
66.01178,188.8256,4,7,11,1.57062,2,125.6667,7.854169
64.33474,187.1485,1.5,8.5,10,1.485,2,80.22778,5.014236
44.2716,167.0854,1.5,8.5,10,1.66625,2,140.157,8.759809
234.581,357.3948,3.5,8,11.5,1.500172,1,65.63727,4.102329
66.03745,188.8512,3,10,13,1.716571,2,113.1191,7.069946
60.95597,183.7698,1.5,10,11.5,1.488333,2,144.249,9.015562
157.0136,278.4576,2,0,2,1.637778,1,93.95933,5.872458
128.5351,249.9791,17.5,0,17.5,3.204439,4,19.85385,1.240865
254.4743,15.91827,5,1,6,1.769167,2,28.16096,1.76006
253.3906,14.83459,5.5,1,6.5,2.094961,2,37.97493,2.373433
141.9108,263.3548,7.5,1.5,9,1.916828,2,51.65003,3.228127
45.70147,167.1454,2,1.5,3.5,1.516923,3,50.09135,3.130709
109.7327,231.1767,4.5,2,6.5,1.728605,2,42.887,2.680438
193.073,314.517,1.5,2,3.5,1.454,1,65.73308,4.108317
30.14196,151.5859,3,2,5,1.941707,1,63.22448,3.95153
9.017246,130.4612,3,2,5,1.684655,1,94.18681,5.886676
351.1662,112.6102,12,1,13,1.830615,3,63.3508,3.959425
168.7174,290.1613,5,2.5,7.5,1.474138,2,54.16669,3.385418
66.62552,188.0695,1.5,2.5,4,1.626,1,53.1491,3.321819
18.11464,139.5586,1.5,3,4.5,1.63625,1,75.48122,4.717577
122.7497,244.1936,5,3.5,8.5,1.735106,4,19.15898,1.197436
184.5193,305.9632,1.5,4.5,6,1.51,2,69.564,4.34775
97.22394,218.6679,2.5,4.5,7,1.6232,2,29.20415,1.825259
20.52837,141.9723,1.5,4.5,6,1.731667,1,53.84634,3.365396
27.726,149.17,2,4.5,6.5,1.442727,1,43.9043,2.744019
325.7253,87.16922,5,4.5,9.5,1.650085,2,86.88277,5.430173
0.9712524,122.4152,2,5.5,7.5,1.730345,2,86.69722,5.418576
359.3193,120.7632,7.5,2.5,10,1.859125,3,95.14927,5.946829
162.928,284.372,1.5,6,7.5,1.4475,2,59.0593,3.691206
344.3859,105.8299,6.5,4.5,11,1.558305,2,89.69598,5.605999
254.8689,16.31281,2.5,7.5,10,2.011,4,33.80616,2.112885
156.8409,278.2849,1.5,8,9.5,1.725,2,99.38538,6.211586
149.3039,270.7479,3,8.5,11.5,1.602,2,58.31599,3.644749
125.5192,246.9631,1.5,8.5,10,2.056,NaN,10.15989,0.6349934
340.7664,102.2104,4,9,13,1.663349,2,118.7587,7.422416
329.8496,91.29352,1.5,9.5,11,1.474,2,82.49184,5.15574
118.5003,239.9442,2,10.5,12.5,1.650909,2,23.90432,1.49402
342.2641,103.708,2,10.5,12.5,1.606364,2,73.36092,4.585057
119.4487,240.8926,8,0,8,1.765595,3,96.21079,6.013175
114.8854,236.3293,16.5,0,16.5,3.3311,1,19.75435,1.234647
149.6246,271.0685,7,1,8,1.634429,3,69.82322,4.363951
60.62421,182.0682,2,1,3,1.544286,1,53.06095,3.316309
253.4032,14.84714,2,1,3,1.661579,2,56.0079,3.500494
110.1607,231.6046,14,0,14,2.085233,2,61.43777,3.83986
73.47549,194.9194,2,1.5,3.5,1.524286,1,74.6928,4.6683
151.6664,273.1103,2.5,2.5,5,1.539629,3,44.52924,2.783077
67.02322,188.4672,4.5,3,7.5,1.565882,2,35.47769,2.217356
271.7426,33.18649,5.5,3,8.5,1.728618,3,66.97815,4.186134
189.5646,311.0086,12.5,0.5,13,1.798949,2,62.03582,3.877239
281.6341,43.07806,8.5,0,8.5,1.869149,1,41.84274,2.615171
119.8791,241.3231,1.5,4,5.5,1.5,2,86.21722,5.388576
117.1284,238.5724,2.5,7,9.5,1.403333,2,39.84972,2.490607
298.6533,60.09726,2,10,12,1.512,2,93.64167,5.852604
187.8019,307.8335,3,0,3,2.007015,1,135.9613,8.497584
185.9259,305.9575,11,0,11,2.330323,3,112.8158,7.050989
155.4492,275.4808,16,0,16,3.224356,2,16.83259,1.052037
199.1314,319.163,1.5,0.5,2,2.770577,3,104.1178,6.507365
176.7785,296.8101,5,1,6,1.774118,3,120.8493,7.553081
181.0487,301.0803,3.5,1,4.5,1.506,4,32.8477,2.052981
8.710747,128.7424,12.5,0.5,13,2.117728,3,75.67118,4.729449
26.55172,146.5833,1.5,1,2.5,1.694286,1,146.0862,9.130389
356.7231,116.7547,3,1,4,1.563793,1,66.36757,4.147973
184.9579,304.9895,7,0.5,7.5,2.567881,1,78.63331,4.914582
32.36903,152.4006,2.5,1.5,4,1.680769,1,107.0445,6.690282
173.7681,293.7997,2.5,1.5,4,1.56,2,46.02529,2.87658
184.323,304.3547,4.5,1,5.5,1.62246,2,54.42297,3.401436
208.9997,329.0313,4.5,2,6.5,1.715714,4,79.95781,4.997363
207.4711,327.5027,1.5,2,3.5,1.481111,2,29.10137,1.818836
346.9427,106.9743,1.5,2,3.5,1.645,1,142.4764,8.904776
135.4602,255.4918,3.5,2.5,6,1.5535,3,43.77399,2.735874
221.7715,341.8031,2.5,3,5.5,2.004,4,42.03821,2.627388
158.3307,278.3623,1.5,3.5,5,1.472857,3,48.55315,3.034572
63.98087,184.0125,2,4,6,1.540769,1,43.22637,2.701648
342.0989,102.1305,2.5,4,6.5,1.640769,1,63.689,3.980563
356.2764,116.308,3,4,7,1.5796,3,136.1072,8.5067
11.93224,131.9639,4,4.5,8.5,1.6324,2,154.1432,9.63395
6.436813,126.4684,4,3.5,7.5,1.685639,3,143.415,8.963435
203.0462,323.0778,2,5,7,1.800769,4,132.0296,8.251851
164.5631,284.5947,3.5,8,11.5,1.682254,1,35.46165,2.216353
183.338,303.3696,2.5,9,11.5,1.483409,1,49.99967,3.124979
192.1316,312.1633,1.5,14,15.5,1.948936,2,33.59531,2.099707
214.2565,312.2238,12,0,12,1.649937,1,74.43005,5.316432
33.28141,131.2487,8.5,0,8.5,2.887613,1,165.2287,11.80205
217.2403,315.2076,14.5,0.5,15,2.343923,1,49.49928,3.535662
273.6859,11.65317,2.5,0.5,3,1.377666,2,35.04412,2.503151
81.1698,179.1371,15.5,0,15.5,2.713268,1,31.56454,2.25461
142.4384,240.4057,3.5,1,4.5,1.763654,2,43.22199,3.087285
293.0516,31.01895,1.5,1,2.5,1.3075,2,38.92933,2.780666
137.173,235.1403,1.5,1.5,3,1.53,1,22.15596,1.582569
94.70325,192.6706,1.5,1.5,3,1.476875,1,37.98228,2.71302
252.0016,349.9689,2.5,1.5,4,1.56,1,62.03226,4.430875
302.2379,40.2052,2,1.5,3.5,1.651818,2,21.20828,1.514877
49.28931,147.2566,3,1.5,4.5,2.337,3,136.3584,9.739882
43.29465,141.262,2.5,1.5,4,1.958947,1,164.2668,11.73334
40.32875,138.2961,1.5,2,3.5,1.357778,1,91.16993,6.512138
33.52054,131.4879,4,5,9,2.253011,3,142.082,10.14871
7.294989,105.2623,2.5,5.5,8,1.595,2,86.97485,6.21249
93.69475,191.662,1.5,7,8.5,1.36125,2,39.58762,2.827688
20.04372,118.011,4.5,7.5,12,1.404084,2,62.39757,4.456969
146.7758,244.7431,2,8,10,1.407273,2,42.42855,3.030611
36.73982,134.7071,5.5,8,13.5,1.48551,2,105.9938,7.570987
34.20147,132.1688,2.5,11.5,14,1.736875,2,95.61533,6.829667
112.048,210.0153,1.5,0,1.5,1.662143,1,60.21807,4.301291
102.6464,200.6137,16.5,0,16.5,2.916965,2,37.72776,2.69484
258.2302,356.1975,2,0,2,1.428889,2,18.66768,1.333405
296.4861,34.45343,2,0,2,1.76421,1,55.61403,3.972431
296.12,34.08728,1.5,0,1.5,1.25,1,61.18546,4.370389
295.945,33.91229,2.5,0,2.5,1.549032,1,79.67188,5.690848
128.4886,226.4559,2.5,0.5,3,1.580769,1,149.8797,10.70569
125.3947,223.362,1.5,0.5,2,1.93,1,152.855,10.91822
114.5084,212.4757,5.5,0.5,6,1.616095,3,89.07838,6.362741
285.8351,23.8024,14,0,14,2.194981,4,48.99659,3.499757
133.0367,231.004,4.5,1,5.5,1.9752,1,149.8838,10.70599
45.03048,142.9978,3,1,4,1.495375,3,49.70409,3.550292
275.6597,13.62701,8,1,9,1.552928,3,87.19191,6.227993
285.8586,23.82596,1.5,1,2.5,1.464167,1,133.8841,9.56315
129.569,227.5363,1.5,1.5,3,1.2975,1,151.1138,10.79384
137.16,235.1273,1.5,1.5,3,2,1,115.1989,8.228493
133.5482,231.5155,5.5,1.5,7,1.968625,1,109.8544,7.846741
140.9468,238.9141,3.5,1.5,5,1.804722,1,83.52171,5.965836
185.1927,283.16,4,1.5,5.5,1.802308,4,42.65387,3.046705
19.30366,117.271,2.5,1.5,4,1.518,2,51.85315,3.703796
276.2864,14.25372,2.5,1.5,4,1.531818,1,143.038,10.217
281.8491,19.81641,2,1.5,3.5,1.508571,1,126.4177,9.029838
309.8537,47.82101,3,1.5,4.5,1.338333,1,95.95845,6.854175
322.3538,60.32104,3,0.5,3.5,1.749851,1,99.61948,7.115677
259.1942,357.1615,3.5,1,4.5,1.62079,2,70.20536,5.014668
275.8116,13.77887,5,1.5,6.5,1.571167,1,118.8528,8.489483
248.1085,346.0758,3.5,2,5.5,1.673793,2,54.86628,3.91902
133.0675,231.0348,5,2.5,7.5,1.809919,3,120.967,8.640503
131.9615,229.9288,3,2.5,5.5,1.525385,1,102.0209,7.28721
313.1056,51.07291,2.5,2.5,5,1.3464,3,72.83315,5.202367
332.8944,70.86169,1.5,2.5,4,1.317,1,77.24545,5.517532
301.6051,39.57242,6,2.5,8.5,1.35029,3,120.1824,8.58446
4.98851,102.9558,4.5,3,7.5,1.646512,2,41.3575,2.954107
310.5636,48.53088,4,3,7,1.343125,1,123.2898,8.806417
27.84605,125.8134,1.5,3.5,5,1.338,2,43.29939,3.092813
312.377,50.3443,4.5,3.5,8,1.395833,3,105.7645,7.554605
126.4309,224.3982,4,4,8,1.337333,3,119.0696,8.504975
116.6752,214.6425,3.5,4,7.5,1.325833,2,105.8911,7.563651
307.8687,45.836,2,4,6,1.298889,3,110.3643,7.883162
306.0152,43.98251,3.5,4,7.5,1.419091,3,135.3117,9.665122
86.84921,184.8165,2.5,4.5,7,1.657778,2,82.33483,5.881059
98.97487,196.9422,4,5,9,1.484487,2,106.6889,7.620635
91.64018,189.6075,2.5,5,7.5,1.712727,2,83.52345,5.965961
290.0768,28.0441,3,5,8,1.401053,2,108.8989,7.778491
95.51668,193.484,2,5.5,7.5,1.506,2,84.09519,6.006799
196.3213,294.2886,1.5,5.5,7,2.8975,1,39.69584,2.835417
291.8752,29.84256,3,5.5,8.5,1.427576,2,124.7301,8.909292
106.0051,203.9724,3,6,9,1.3075,2,110.7906,7.913615
274.6119,12.57919,2,6,8,1.317391,4,74.95844,5.354175
314.0614,52.02872,1.5,6.5,8,1.301111,1,82.46991,5.890708
181.3926,279.3599,1.5,7,8.5,1.78,1,38.62642,2.75903
151.0049,248.9722,1.5,9,10.5,1.8875,2,62.80127,4.485805
130.6255,228.5928,1.5,9.5,11,1.512,2,78.99741,5.642673
121.8629,219.8302,5,8,13,1.616,2,111.0882,7.934868
178.5596,276.5269,4,0,4,1.6712,4,39.09317,2.792369
165.9292,263.8965,15,0,15,2.297169,1,29.40822,2.100587
270.4866,8.453888,5,0,5,1.53875,1,55.21587,3.943991
225.0708,323.0381,3,0.5,3.5,1.407727,4,73.24014,5.231439
85.38681,183.3541,5,0.5,5.5,1.458955,4,135.2456,9.660401
251.7174,349.6847,3,0.5,3.5,1.728462,4,142.6503,10.1893
101.8813,199.8486,1.5,1,2.5,1.705294,1,167.1461,11.939
103.5409,201.5082,1.5,1,2.5,1.56,3,141.2549,10.08963
111.8421,209.8094,2.5,1,3.5,2.410833,1,102.732,7.338
199.1723,297.1396,3,1,4,1.688652,2,44.96349,3.211678
232.8847,330.852,6,1,7,1.742656,1,71.32483,5.094631
235.8934,333.8607,4.5,1,5.5,1.912,1,83.46342,5.961673
239.035,337.0023,2.5,1,3.5,1.559333,1,90.50967,6.464977
244.8185,342.7858,4,1,5,1.828437,1,126.4418,9.031558
245.554,343.5213,6,1,7,1.550213,1,102.2227,7.301619
249.593,347.5603,2.5,1,3.5,1.574,1,111.5658,7.968986
66.59789,164.5652,5.5,1,6.5,2.066105,3,86.33078,6.166484
355.4657,93.43295,2,1,3,1.663333,3,27.37215,1.955153
272.7155,10.68283,1.5,1,2.5,1.38625,1,135.6092,9.686369
279.7181,17.68536,5.5,1,6.5,1.571341,1,138.3871,9.884796
121.4467,219.414,2,1.5,3.5,1.771852,1,75.88817,5.420583
132.5218,230.4891,1.5,1.5,3,1.576,4,63.21792,4.515565
157.4667,255.434,2.5,1.5,4,1.723291,4,42.03385,3.002418
243.962,341.9293,3,1.5,4.5,1.537419,1,117.4426,8.388756
247.1749,345.1422,3.5,1.5,5,1.518,1,134.9068,9.636201
246.4544,344.4217,2.5,2,4.5,1.326364,2,58.95399,4.210999
96.75175,194.7191,2,2.5,4.5,1.464,1,152.0526,10.8609
